data_format,name,evaluation,size,tag,browse,price,trade,trade_year,type,file_type,trade_mouth,time,trade_week
Excel,手机行业新闻2013年,5,319KB,新闻资讯,23593,18.54元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,手机行业新闻2014年,5,1.3MB,新闻资讯,29396,100.27元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,金融行业新闻2015年,5,334.5MB,新闻资讯,25560,43203.02元,0,0,数据包,文本,0,2015.01-2015.12,0
Excel,金融行业新闻2013年,5,4.1MB,新闻资讯,23666,339.7元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,制酒行业新闻2014年,5,2.9MB,新闻资讯,28572,186.17元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,旅游行业新闻2013年,5,1.9MB,新闻资讯,21378,143.48元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,制酒行业新闻2013年,5,1.6MB,新闻资讯,23363,103.95元,0,0,数据包,文本,0,2013.01-2013.12,0
pdf,“宁波老虎伤人”事件传播分析报告-简,5,820KB,舆情监测,28651,0元报告,40,0,数据报告,文本,0,2017.01-2017.02,0
xlsx,上海市部分停车场位置及深度信息,5,203KB,位置地图,22752,300.0元,0,0,数据包,文本,0,2017.03-2017.09,0
Excel,医药行业新闻2015年,5,88.5MB,新闻资讯,28942,6426.63元,0,0,数据包,文本,0,2015.01-2015.12,0
pdf,“金正男遇刺”事件传播分析报告-简,5,830KB,舆情监测,26403,0元报告,394,0,数据报告,文本,0,2017.02-2017.03,0
xlsx,咸阳市公交站点位置数据,5,221KB,位置地图,22690,129.0元,0,0,数据包,文本,0,2017.02-2017.07,0
pdf,“和颐酒店女生遇袭”事件传播分析报告-简,5,1.0MB,新闻资讯,28767,0元报告,99,0,数据报告,文本,0,2016.04-2016.04,0
pdf,2017年8月SUV市场销售分析报告,5,2.6MB,市场调研,24503,0元报告,13,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017年8月新能源车销量分析报告,5,986KB,市场调研,25248,0元报告,21,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017年8月北京汽车市场观察简报,5,917KB,市场调研,25311,0元报告,8,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017中国网民体育消费报告（完整版）,5,4.2MB,市场调研,21717,0元报告,674,0,数据报告,文本,0,2017.09-2017.09,0
pdf,2017年中国保外用户养护行为研究报告,5,948KB,市场调研,28707,0元报告,37,0,数据报告,文本,0,2017.01-2017.01,0
pdf,2017年家电数码消费趋势研究报告,5,6.4MB,市场调研,24547,0元报告,293,0,数据报告,文本,0,2005.01-2016.12,0
pdf,2017中国虚拟现实（VR）行业研究报告,5,3.9MB,市场调研,21136,0元报告,89,0,数据报告,文本,0,2016.01-2017.06,0
pdf,2017年Q1中国数字阅读行业季度报告,5,2.5MB,市场调研,27858,0元报告,54,0,数据报告,文本,0,2017.01-2017.03,0
pdf,2017年中国网红经济发展洞察报告,5,1.5MB,市场调研,27172,0元报告,128,0,数据报告,文本,0,2016.01-2016.12,0
pdf,2017年5月视•屏全接触,5,1.8MB,市场调研,27160,0元报告,31,0,数据报告,文本,0,2017.05-2017.05,0
pdf,2017中国创业辅导培训服务市场研究报告,5,1.9MB,市场调研,22821,0元报告,80,0,数据报告,文本,0,2007.01-2016.12,0
pdf,2017年中国网络游戏社会化分发白皮书,5,2.7MB,市场调研,21944,0元报告,53,0,数据报告,文本,0,2011.01-2017.04,0
pdf,中国网民消费升级和内容升级洞察报告,5,1.5MB,市场调研,28354,0元报告,211,0,数据报告,文本,0,2006.01-2016.12,0
pdf,2017Q1中国网络婚恋行业季度监测报告,5,980KB,市场调研,22183,0元报告,59,0,数据报告,文本,0,2017.01-2017.03,0
pdf,2017年Q1中国房地产网站季度监测报告,5,1.1MB,市场调研,25058,0元报告,61,0,数据报告,文本,0,2017.01-2017.03,0
Excel,金融政策新闻2015年,5,31.6MB,新闻资讯,29130,3963.96元,0,0,数据包,文本,0,2015.01-2015.12,0
Excel,金融政策新闻2014年,5,998KB,新闻资讯,27382,86.54元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,日化政策新闻2013年,5,7KB,新闻资讯,27021,0.78元,0,0,数据包,文本,0,2013.01-2013.12,0
pdf,2017年Wake瑜伽用户数据洞察报告,5,1.5MB,市场调研,27603,0元报告,74,0,数据报告,文本,0,2017.05-2017.06,0
Excel,金融政策新闻2013年,5,187KB,新闻资讯,29338,12.28元,0,0,数据包,文本,0,2013.01-2013.12,0
pdf,2017年中国商业智能行业研究报告,5,3.5MB,市场调研,27003,0元报告,268,0,数据报告,文本,0,2011.01-2016.12,0
Excel,金融政策新闻2016年,5,27.5MB,新闻资讯,29897,3555.12元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,电商政策新闻2014年,5,56KB,新闻资讯,25299,6.52元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,航空行业新闻2013年,5,635KB,新闻资讯,20626,32.54元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,航空行业新闻2014年,5,2.6MB,新闻资讯,21455,162.24元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,电商政策新闻2016年,5,2.2MB,新闻资讯,24647,333.54元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,电商政策新闻2013年,5,20KB,新闻资讯,29429,1.34元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,航空行业新闻2015年,5,124.3MB,新闻资讯,26518,8308.06元,0,0,数据包,文本,0,2015.01-2015.12,0
Excel,制酒政策新闻2014年,5,1.5MB,新闻资讯,20213,259.98元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,奶粉行业新闻2014年,5,1.0MB,新闻资讯,21046,63.06元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,航空行业新闻2016年,5,128.6MB,新闻资讯,29959,8275.3元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,电商行业新闻2014年,5,5.4MB,新闻资讯,26067,130.82元,0,0,数据包,文本,0,2014.01-2014.12,0
xlsx,金华市公交站点位置数据,5,774KB,市内交通,22063,798.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,杭州市公交站点位置数据,5,888KB,市内交通,26489,880.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,济南市公交站点位置数据,5,361KB,市内交通,29703,367.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,威海市公交站点位置数据,5,376KB,市内交通,24536,415.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,大连市公交站点位置数据,5,311KB,市内交通,21708,312.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,呼和浩特市公交站点位置数据,5,108KB,市内交通,26758,90.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,南京市公交站点位置数据,5,588KB,位置地图,25355,608.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,鄂尔多斯市公交站点位置数据,5,85KB,公路铁路,25221,75.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,武汉市公交站点位置数据,5,621KB,位置地图,24412,515.0元,1,0,数据包,文本,0,2017.02-2017.07,0
xlsx,苏州市公交站点位置数据,5,1.0MB,位置地图,21054,1099.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,哈尔滨市公交站点位置数据,5,333KB,位置地图,23846,358.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,无锡市公交站点位置数据,5,498KB,位置地图,27678,534.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,南昌市公交站点位置数据,5,350KB,位置地图,24686,291.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,长沙市公交站点位置数据,5,379KB,位置地图,23726,402.0元,0,0,数据包,文本,0,2017.02-2017.07,0
Excel,医药行业新闻2014年,5,3.3MB,新闻资讯,28248,345.88元,0,0,数据包,文本,0,2014.01-2014.12,0
xlsx,沈阳市公交站点位置数据,5,355KB,位置地图,28047,356.0元,0,0,数据包,文本,0,2017.02-2017.07,0
Excel,医药行业新闻2016年,5,89.2MB,新闻资讯,29096,5905.72元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,医药行业新闻2013年,5,1.3MB,新闻资讯,22810,220.91元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,汽车行业新闻2016年,5,151.4MB,新闻资讯,20506,17608.85元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,汽车行业新闻2015年,5,174.5MB,新闻资讯,20655,17163.89元,0,0,数据包,文本,0,2015.01-2015.12,0
Excel,服装行业新闻2013年,5,677KB,市场调研,24454,96.87元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,服装行业新闻2016年,5,48.7MB,市场调研,21441,2961.61元,0,0,数据包,文本,0,2016.01-2016.12,0
Excel,服装行业新闻2014年,5,2.4MB,市场调研,30047,188.9元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,汽车行业新闻2013年,5,3.7MB,新闻资讯,29800,191.03元,0,0,数据包,文本,0,2013.01-2013.12,0
Excel,服装行业新闻2015年,5,55.8MB,市场调研,21260,3447.65元,0,0,数据包,文本,0,2015.01-2015.12,0
PDF,“十三五”背景下煤炭企业战略对标分析报告,5,155KB,产业经济,21831,0元报告,17,0,数据报告,文本,0,2017.08-2017.08,0
Excel,管理大数据——数据分析报告目录,5,34KB,经营管理,21425,0元报告,69,0,数据报告,文本,0,2017.08-2017.08,0
PDF,混合所有制改革下员工持股退出机制报告,5,139KB,产业经济,28735,0元报告,24,0,数据报告,文本,0,2017.08-2017.08,0
Excel,汽车行业新闻2014年,5,10.2MB,新闻资讯,26940,497.04元,0,0,数据包,文本,0,2014.01-2014.12,0
PDF,国企混改背景下钢铁企业党建如何写入公司,5,142KB,企业综合,29153,0元报告,9,0,数据报告,文本,0,2017.08-2017.08,0
.xls,【杭州市】餐饮门店位置数据,5,2.8MB,位置地图,25854,4800.0元,0,0,数据包,文本,0,2017.01-2017.08,0
xls,【衢州市】餐饮门店位置数据,5,334KB,位置地图,24067,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】餐饮门店位置数据,5,625KB,位置地图,28308,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】餐饮门店位置数据,5,307KB,位置地图,23960,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】餐饮门店位置数据,5,822KB,位置地图,22691,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】餐饮门店位置数据,5,771KB,位置地图,27680,2800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】公共设施位置数据,5,741KB,位置地图,29940,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】公共设施位置数据,5,297KB,位置地图,21950,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】餐饮门店位置数据,5,156KB,位置地图,24532,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】公共设施位置数据,5,506KB,位置地图,29772,1500.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】批发零售门店位置数据,5,3.1MB,位置地图,29021,1300.0元,0,0,数据包,文本,0,2017.01-2017.10,0
pdf,天津传销死亡案事件传播分析报告-简,5,1.5MB,舆情监测,30351,0元报告,46,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017年8月重点城市主流车型销售报告,5,1.4MB,市场调研,25154,0元报告,8,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017年8月乘用车整体市场销量分析报告,5,1.8MB,产业经济,22452,0元报告,23,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2016年央视315晚会专题报告,5,1.2MB,市场调研,24225,0元报告,21,0,数据报告,文本,0,2016.03-2016.03,0
csv,O2O外卖数据,5,172KB,电子商务,23401,5000.0元,0,0,数据包,文本,0,2017.09-2017.09,0
pdf,2017年7月SUV市场销售分析报告,5,2.7MB,市场调研,23483,0元报告,10,0,数据报告,文本,0,2017.07-2017.07,0
pdf,2017年7月整体市场销售报告,5,1.9MB,市场调研,21257,0元报告,23,0,数据报告,文本,0,2017.07-2017.07,0
pdf,2017年7月新能源车销售分析报告,5,1.7MB,市场调研,25717,0元报告,21,0,数据报告,文本,0,2017.07-2017.07,0
pdf,2017年8月广州汽车市场观察简报,5,896KB,市场调研,28179,0元报告,8,0,数据报告,文本,0,2017.08-2017.08,0
pdf,2017年7月重点城市主流车型销售报告,5,1.4MB,市场调研,20743,0元报告,13,0,数据报告,文本,0,2017.07-2017.07,0
pdf,2017年8月上海汽车市场观察简报,5,917KB,市场调研,25769,0元报告,8,0,数据报告,文本,0,2017.08-2017.08,0
PDF,大数据告诉你企业重组成功之路,5,1.0MB,经营管理,29214,0元报告,30,0,数据报告,文本,0,2017.10-2017.10,0
PDF,2017年9月乘用车市场销量分析报告,5,1.9MB,市场调研,24231,0元报告,44,0,数据报告,文本,0,2017.09-2017.09,0
pdf,2017上半年乘用车市场销量分析报告,5,6.1MB,市场调研,28962,0元报告,14,0,数据报告,文本,0,2017.07-2017.07,0
xlsx,深圳市汽车4S店深度信息数据,5,124KB,位置地图,23045,96.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,北京市汽车4S店数据深度信息,5,187KB,位置地图,29569,170.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,河南省汽车4S店深度信息数据,5,390KB,位置地图,23604,363.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,江苏省汽车4S店深度信息数据,5,534KB,位置地图,29971,518.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,广州市汽车4S店深度信息数据,5,137KB,位置地图,29502,110.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,重庆市汽车4S店深度信息数据,5,129KB,位置地图,20402,109.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xls,【绍兴市】母婴用品店铺位置数据,5,409KB,位置地图,22865,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】住宿门店位置数据,5,243KB,位置地图,20228,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】母婴用品店铺位置数据,5,1.2MB,位置地图,21542,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】住宿门店位置数据,5,427KB,位置地图,23573,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】住宿门店位置数据,5,461KB,位置地图,25113,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】住宿门店位置数据,5,308KB,位置地图,28026,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】住宿门店位置数据,5,152KB,位置地图,25943,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】住宿门店位置数据,5,150KB,位置地图,26422,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】住宿门店位置数据,5,333KB,位置地图,26843,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】教育文化门店位置数据,5,157KB,位置地图,28006,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】教育文化门店位置数据,5,479KB,位置地图,26805,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】住宿门店位置数据,5,501KB,位置地图,29082,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】教育文化门店位置数据,5,260KB,位置地图,26522,1500.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】教育文化门店位置数据,5,110KB,位置地图,22523,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】运动休闲门店位置数据,5,338KB,位置地图,25960,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】农林牧渔业位置数据,5,1KB,位置地图,26741,600.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】运动休闲门店位置数据,5,544KB,位置地图,20311,1600.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】教育文化门店位置数据,5,323KB,位置地图,22060,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,洛阳市公交站点位置数据,5,395KB,位置地图,28825,468.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,郑州市公交站点位置数据,5,437KB,位置地图,27571,468.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,牡丹江市公交站点位置数据,5,136KB,位置地图,21612,135.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,厦门市公交站点位置数据,5,224KB,位置地图,22350,207.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xlsx,石家庄市公交站点位置数据,5,330KB,位置地图,30529,257.0元,0,0,数据包,文本,0,2017.02-2017.07,0
xls,【绍兴市】公共设施位置数据,5,280KB,位置地图,23143,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
pdf,峨眉山门票免费活动传播分析-简,5,996KB,舆情监测,22807,0元报告,30,0,数据报告,文本,0,2016.01-2016.02,0
xls,【湖州市】公共设施位置数据,5,212KB,位置地图,27060,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】公共设施位置数据,5,228KB,位置地图,21050,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】公共设施位置数据,5,444KB,位置地图,22290,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】公共设施位置数据,5,383KB,位置地图,21585,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】公共设施位置数据,5,90KB,位置地图,22267,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】公共设施位置数据,5,588KB,位置地图,23841,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】公共设施位置数据,5,182KB,位置地图,24968,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】交通运输仓储位置数据,5,620KB,位置地图,28483,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】交通运输仓储位置数据,5,689KB,位置地图,24000,1600.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】交通运输仓储位置数据,5,468KB,位置地图,22948,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】交通运输仓储位置数据,5,137KB,位置地图,24635,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】交通运输仓储位置数据,5,1.2MB,位置地图,28603,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】交通运输仓储位置数据,5,251KB,位置地图,29407,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,天津市汽车4S店深度信息数据,5,95KB,位置地图,24291,77.0元,0,0,数据包,文本,0,2017.07-2017.07,0
xlsx,上海市汽车4S店深度信息数据,5,186KB,位置地图,22670,162.0元,0,0,数据包,文本,0,2017.07-2017.07,0
PDF,2017年9月SUV市场销售分析报告,5,2.7MB,市场调研,29959,0元报告,28,0,数据报告,文本,0,2017.09-2017.09,0
PDF,2017年9月北京汽车市场观察简报,5,923KB,市场调研,21613,0元报告,18,0,数据报告,文本,0,2017.09-2017.09,0
PDF,2017年9月广州汽车市场观察简报,5,911KB,市场调研,24487,0元报告,33,0,数据报告,文本,0,2017.09-2017.09,0
PDF,2017年9月上海汽车市场观察简报,5,925KB,市场调研,25568,0元报告,18,0,数据报告,文本,0,2017.09-2017.09,0
PDF,2017年9月重点城市主流车型销售报告,5,1.6MB,市场调研,25941,0元报告,28,0,数据报告,文本,0,2017.09-2017.09,0
PDF,2017年9月新能源车市场销售分析报告,5,933KB,市场调研,22944,0元报告,55,0,数据报告,文本,0,2017.09-2017.09,0
.xls,【嘉兴市】餐饮门店位置数据,5,1.0MB,位置地图,22347,2000.0元,0,0,数据包,文本,0,2017.01-2017.08,0
.xls,【宁波市】餐饮门店位置数据,5,1.5MB,位置地图,27404,4800.0元,0,0,数据包,文本,0,2017.01-2017.08,0
xls,【宁波市】住宿门店位置数据,5,723KB,位置地图,28347,2600.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,全国4A级旅游景区位置数据,5,227KB,位置地图,23316,229.0元,0,0,数据包,文本,0,2017.11-2017.11,0
xls,【金华市】餐饮门店位置数据,5,1.4MB,位置地图,25893,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,全国开元酒店位置数据,5,49KB,位置地图,23206,41.0元,0,0,数据包,文本,0,2017.05-2017.11,0
xlsx,全国5A级旅游景点位置数据,5,42KB,位置地图,30231,28.0元,1,0,数据包,文本,0,2017.11-2017.11,0
xlsx,全国汉庭酒店位置数据,5,260KB,位置地图,29427,264.0元,0,0,数据包,文本,0,2016.05-2017.10,0
xlsx,全国维也纳酒店位置数据,5,91KB,位置地图,28614,83.0元,0,0,数据包,文本,0,2017.01-2017.11,0
xls,【绍兴市】金融保险门店位置数据,5,251KB,位置地图,27744,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】金融保险门店位置数据,5,72KB,位置地图,28784,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】金融保险门店位置数据,5,300KB,位置地图,26477,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,全国全季酒店位置数据,5,46KB,位置地图,28566,39.0元,1,0,数据包,文本,0,2017.10-2017.11,0
xls,【衢州市】居民服务门店位置数据,5,300KB,位置地图,24452,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】金融保险门店位置数据,5,385KB,位置地图,20472,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】居民服务门店位置数据,5,716KB,位置地图,25505,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】居民服务门店位置数据,5,1.2MB,位置地图,25287,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】居民服务门店位置数据,5,128KB,位置地图,24784,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】科研及技术服务门店位置数据,5,13KB,位置地图,24804,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】居民服务门店位置数据,5,1.5MB,位置地图,26387,1500.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】居民服务门店位置数据,5,737KB,位置地图,20334,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】教育文化门店位置数据,5,545KB,位置地图,24849,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】教育文化门店位置数据,5,48KB,位置地图,22669,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】商业设施商务服务门店位置数据,5,222KB,位置地图,23504,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】商业设施商务服务门店位置数据,5,73KB,位置地图,20256,800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】商业设施商务服务门店位置数据,5,278KB,位置地图,27459,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】商业设施商务服务门店位置数据,5,162KB,位置地图,27239,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】商业设施商务服务门店位置数据,5,110KB,位置地图,26598,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】商业设施商务服务门店位置数据,5,716KB,位置地图,21614,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】商业设施商务服务门店位置数据,5,318KB,位置地图,20287,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】运动休闲门店位置数据,5,374KB,位置地图,21510,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】公司企业位置数据,5,386KB,位置地图,24649,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】运动休闲门店位置数据,5,236KB,位置地图,28611,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】商业设施商务服务门店位置数据,5,67KB,位置地图,28556,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】卫生社保门店位置数据,5,192KB,位置地图,27862,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】运动休闲门店位置数据,5,110KB,位置地图,24481,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】卫生社保门店位置数据,5,37KB,位置地图,24835,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】餐饮门店位置数据,5,1.4MB,位置地图,29207,2800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】运动休闲门店位置数据,5,903KB,位置地图,29633,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】卫生社保门店位置数据,5,323KB,位置地图,26570,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】运动休闲门店位置数据,5,261KB,位置地图,28408,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】运动休闲门店位置数据,5,98KB,位置地图,21590,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】运动休闲门店位置数据,5,80KB,位置地图,28678,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【绍兴市】交通运输仓储位置数据,5,359KB,位置地图,22971,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】交通运输仓储位置数据,5,132KB,位置地图,21284,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】运动休闲门店位置数据,5,259KB,位置地图,29252,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】金融保险门店位置数据,5,563KB,位置地图,22752,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】金融保险门店位置数据,5,255KB,位置地图,25409,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】金融保险门店位置数据,5,146KB,位置地图,20636,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】金融保险门店位置数据,5,639KB,位置地图,25259,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【舟山市】交通运输仓储位置数据,5,52KB,位置地图,27284,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】金融保险门店位置数据,5,122KB,位置地图,27423,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】金融保险门店位置数据,5,125KB,位置地图,22621,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【台州市】交通运输仓储位置数据,5,347KB,位置地图,26579,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【温州市】交通运输仓储位置数据,5,557KB,位置地图,29540,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】居民服务门店位置数据,5,2.4MB,位置地图,24329,1800.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】居民服务门店位置数据,5,925KB,位置地图,26728,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】居民服务门店位置数据,5,1.2MB,位置地图,24708,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xlsx,全国如家快捷酒店位置数据,5,359KB,位置地图,26928,357.0元,0,0,数据包,文本,0,2017.08-2017.11,0
xlsx,全国锦江之星位置数据,5,125KB,位置地图,21869,118.0元,0,0,数据包,文本,0,2017.05-2017.11,0
xls,【湖州市】居民服务门店位置数据,5,479KB,位置地图,29692,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
